공포와전율,0,0,0,NNP,*,T,공포와전율,*,*,*,*,*
과농소초,0,0,0,NNP,*,F,과농소초,*,*,*,*,*
과문규식,0,0,0,NNP,*,T,과문규식,*,*,*,*,*
과보,0,0,0,NNP,*,F,과보,*,*,*,*,*
과시시초,0,0,0,NNP,*,F,과시시초,*,*,*,*,*
과정과실재,0,0,0,NNP,*,F,과정과실재,*,*,*,*,*
과학의날,0,0,0,NNP,*,T,과학의날,*,*,*,*,*
과화존신,0,0,0,NNP,*,T,과화존신,*,*,*,*,*
관규,0,0,0,NNP,*,F,관규,*,*,*,*,*
관봉유고,0,0,0,NNP,*,F,관봉유고,*,*,*,*,*
관북도,0,0,0,NNP,*,F,관북도,*,*,*,*,*
관북유람일기,0,0,0,NNP,*,F,관북유람일기,*,*,*,*,*
관상감계목,0,0,0,NNP,*,T,관상감계목,*,*,*,*,*
관성제군명성경,0,0,0,NNP,*,T,관성제군명성경,*,*,*,*,*
관윤자,0,0,0,NNP,*,F,관윤자,*,*,*,*,*
관음경언해,0,0,0,NNP,*,F,관음경언해,*,*,*,*,*
관음보살주경,0,0,0,NNP,*,T,관음보살주경,*,*,*,*,*
관자,0,0,0,NNP,*,F,관자,*,*,*,*,*
관잠,0,0,0,NNP,*,T,관잠,*,*,*,*,*
광사,0,0,0,NNP,*,F,광사,*,*,*,*,*
광아,0,0,0,NNP,*,F,광아,*,*,*,*,*
광운,0,0,0,NNP,*,T,광운,*,*,*,*,*
광재물보,0,0,0,NNP,*,F,광재물보,*,*,*,*,*
광제비급,0,0,0,NNP,*,T,광제비급,*,*,*,*,*
광해군일기,0,0,0,NNP,*,F,광해군일기,*,*,*,*,*
광홍명집,0,0,0,NNP,*,T,광홍명집,*,*,*,*,*
교린지,0,0,0,NNP,*,F,교린지,*,*,*,*,*
교서초,0,0,0,NNP,*,F,교서초,*,*,*,*,*
교식추보법,0,0,0,NNP,*,T,교식추보법,*,*,*,*,*
교육과사회학,0,0,0,NNP,*,T,교육과사회학,*,*,*,*,*
교정의날,0,0,0,NNP,*,T,교정의날,*,*,*,*,*
교학정례,0,0,0,NNP,*,F,교학정례,*,*,*,*,*
구고록,0,0,0,NNP,*,T,구고록,*,*,*,*,*
구급간이방,0,0,0,NNP,*,T,구급간이방,*,*,*,*,*
구급방언해,0,0,0,NNP,*,F,구급방언해,*,*,*,*,*
구급양방,0,0,0,NNP,*,T,구급양방,*,*,*,*,*
구급이해방,0,0,0,NNP,*,T,구급이해방,*,*,*,*,*
구급이해방언해,0,0,0,NNP,*,F,구급이해방언해,*,*,*,*,*
구당서,0,0,0,NNP,*,F,구당서,*,*,*,*,*
구라철사금자보,0,0,0,NNP,*,F,구라철사금자보,*,*,*,*,*
구라파대인종,0,0,0,NNP,*,T,구라파대인종,*,*,*,*,*
구라파인종,0,0,0,NNP,*,T,구라파인종,*,*,*,*,*
구르카족,0,0,0,NNP,*,T,구르카족,*,*,*,*,*
구법고승전,0,0,0,NNP,*,T,구법고승전,*,*,*,*,*
구삼국사,0,0,0,NNP,*,F,구삼국사,*,*,*,*,*
구양문충공집,0,0,0,NNP,*,T,구양문충공집,*,*,*,*,*
구오대사,0,0,0,NNP,*,F,구오대사,*,*,*,*,*
구인록,0,0,0,NNP,*,T,구인록,*,*,*,*,*
구일집,0,0,0,NNP,*,T,구일집,*,*,*,*,*
구조인류학,0,0,0,NNP,*,T,구조인류학,*,*,*,*,*
구통,0,0,0,NNP,*,T,구통,*,*,*,*,*
구황보유방,0,0,0,NNP,*,T,구황보유방,*,*,*,*,*
구황촬요,0,0,0,NNP,*,F,구황촬요,*,*,*,*,*
구황촬요벽온방,0,0,0,NNP,*,T,구황촬요벽온방,*,*,*,*,*
국경절,0,0,0,NNP,*,T,국경절,*,*,*,*,*
국군의날,0,0,0,NNP,*,T,국군의날,*,*,*,*,*
국문정리,0,0,0,NNP,*,F,국문정리,*,*,*,*,*
국본금보,0,0,0,NNP,*,F,국본금보,*,*,*,*,*
국부론,0,0,0,NNP,*,T,국부론,*,*,*,*,*
국사,0,0,0,NNP,*,F,국사,*,*,*,*,*
국사기책,0,0,0,NNP,*,T,국사기책,*,*,*,*,*
국어,0,0,0,NNP,*,F,국어,*,*,*,*,*
국어문법,0,0,0,NNP,*,T,국어문법,*,*,*,*,*
국어문전음학,0,0,0,NNP,*,T,국어문전음학,*,*,*,*,*
국어사전,0,0,0,NNP,*,T,국어사전,*,*,*,*,*
국장도감의궤,0,0,0,NNP,*,F,국장도감의궤,*,*,*,*,*
국제관설관광기구,0,0,0,NNP,*,F,국제관설관광기구,*,*,*,*,*
국제박물관협의회,0,0,0,NNP,*,F,국제박물관협의회,*,*,*,*,*
국제적십자의날,0,0,0,NNP,*,T,국제적십자의날,*,*,*,*,*
국제측량사연맹,0,0,0,NNP,*,T,국제측량사연맹,*,*,*,*,*
국조계방록,0,0,0,NNP,*,T,국조계방록,*,*,*,*,*
국조고사,0,0,0,NNP,*,F,국조고사,*,*,*,*,*
국조기략,0,0,0,NNP,*,T,국조기략,*,*,*,*,*
국조명신록,0,0,0,NNP,*,T,국조명신록,*,*,*,*,*
국조명신언행록,0,0,0,NNP,*,T,국조명신언행록,*,*,*,*,*
국조문과방목,0,0,0,NNP,*,T,국조문과방목,*,*,*,*,*
국조문과성보,0,0,0,NNP,*,F,국조문과성보,*,*,*,*,*
국조방목,0,0,0,NNP,*,T,국조방목,*,*,*,*,*
국조보감,0,0,0,NNP,*,T,국조보감,*,*,*,*,*
국조보첩,0,0,0,NNP,*,T,국조보첩,*,*,*,*,*
국조사장,0,0,0,NNP,*,T,국조사장,*,*,*,*,*
국조상례보편,0,0,0,NNP,*,T,국조상례보편,*,*,*,*,*
국조속오례의,0,0,0,NNP,*,F,국조속오례의,*,*,*,*,*
국조시산,0,0,0,NNP,*,T,국조시산,*,*,*,*,*
국조악장,0,0,0,NNP,*,T,국조악장,*,*,*,*,*
국조역상고,0,0,0,NNP,*,F,국조역상고,*,*,*,*,*
국조오례서례,0,0,0,NNP,*,F,국조오례서례,*,*,*,*,*
국조오례의,0,0,0,NNP,*,F,국조오례의,*,*,*,*,*
국조유선록,0,0,0,NNP,*,T,국조유선록,*,*,*,*,*
국조인물고,0,0,0,NNP,*,F,국조인물고,*,*,*,*,*
국조진신안,0,0,0,NNP,*,T,국조진신안,*,*,*,*,*
국조첩록,0,0,0,NNP,*,T,국조첩록,*,*,*,*,*
국조휘언,0,0,0,NNP,*,T,국조휘언,*,*,*,*,*
국혼정례,0,0,0,NNP,*,F,국혼정례,*,*,*,*,*
군두목,0,0,0,NNP,*,T,군두목,*,*,*,*,*
군문등록,0,0,0,NNP,*,T,군문등록,*,*,*,*,*
군범집책,0,0,0,NNP,*,T,군범집책,*,*,*,*,*
군서치요,0,0,0,NNP,*,F,군서치요,*,*,*,*,*
군재독서지,0,0,0,NNP,*,F,군재독서지,*,*,*,*,*
군주론,0,0,0,NNP,*,T,군주론,*,*,*,*,*
군주통치론,0,0,0,NNP,*,T,군주통치론,*,*,*,*,*
궁궐지,0,0,0,NNP,*,F,궁궐지,*,*,*,*,*
궁내부일기,0,0,0,NNP,*,F,궁내부일기,*,*,*,*,*
궁료소,0,0,0,NNP,*,F,궁료소,*,*,*,*,*
궁원록,0,0,0,NNP,*,T,궁원록,*,*,*,*,*
궁원식례,0,0,0,NNP,*,F,궁원식례,*,*,*,*,*
권선징악가,0,0,0,NNP,*,F,권선징악가,*,*,*,*,*
권학편,0,0,0,NNP,*,T,권학편,*,*,*,*,*
귀곡자,0,0,0,NNP,*,F,귀곡자,*,*,*,*,*
귀수,0,0,0,NNP,*,F,귀수,*,*,*,*,*
규방필독,0,0,0,NNP,*,T,규방필독,*,*,*,*,*
규장각일기,0,0,0,NNP,*,F,규장각일기,*,*,*,*,*
규장각지,0,0,0,NNP,*,F,규장각지,*,*,*,*,*
규장전운,0,0,0,NNP,*,T,규장전운,*,*,*,*,*
규합총서,0,0,0,NNP,*,F,규합총서,*,*,*,*,*
균여전,0,0,0,NNP,*,T,균여전,*,*,*,*,*
그래프저널리즘,0,0,0,NNP,*,T,그래프저널리즘,*,*,*,*,*
그랜드티턴국립공원,0,0,0,NNP,*,T,그랜드티턴국립공원,*,*,*,*,*
그루지야인,0,0,0,NNP,*,T,그루지야인,*,*,*,*,*
그루지야족,0,0,0,NNP,*,T,그루지야족,*,*,*,*,*
그리콰인,0,0,0,NNP,*,T,그리콰인,*,*,*,*,*
근대민주정치,0,0,0,NNP,*,F,근대민주정치,*,*,*,*,*
근대화가론,0,0,0,NNP,*,T,근대화가론,*,*,*,*,*
근로자의날,0,0,0,NNP,*,T,근로자의날,*,*,*,*,*
근사록,0,0,0,NNP,*,T,근사록,*,*,*,*,*
근사록석의,0,0,0,NNP,*,F,근사록석의,*,*,*,*,*
근역서화징,0,0,0,NNP,*,T,근역서화징,*,*,*,*,*
금강경삼가해,0,0,0,NNP,*,F,금강경삼가해,*,*,*,*,*
금강경언해,0,0,0,NNP,*,F,금강경언해,*,*,*,*,*
금강경오가해,0,0,0,NNP,*,F,금강경오가해,*,*,*,*,*
금강경오가해설의,0,0,0,NNP,*,F,금강경오가해설의,*,*,*,*,*
금강경육조언해,0,0,0,NNP,*,F,금강경육조언해,*,*,*,*,*
금강반야바라밀경언해,0,0,0,NNP,*,F,금강반야바라밀경언해,*,*,*,*,*
금강삼매경,0,0,0,NNP,*,T,금강삼매경,*,*,*,*,*
금강삼매경론,0,0,0,NNP,*,T,금강삼매경론,*,*,*,*,*
