가전리,0,0,0,NNP,지명,F,가전리,Compound,*,*,가전+리,가전/NNP/지명/1/1+가전리/Compound/0/2+리/NNG/*/1/1
가정동,0,0,0,NNP,지명,T,가정동,Compound,*,*,가정+동,가정/NNP/지명/1/1+가정동/Compound/0/2+동/NNG/*/1/1
가정리,0,0,0,NNP,지명,F,가정리,Compound,*,*,가정+리,가정/NNP/지명/1/1+가정리/Compound/0/2+리/NNG/*/1/1
가조면,0,0,0,NNP,지명,T,가조면,Compound,*,*,가조+면,가조/NNP/지명/1/1+가조면/Compound/0/2+면/NNG/*/1/1
가좌동,0,0,0,NNP,지명,T,가좌동,Compound,*,*,가좌+동,가좌/NNP/지명/1/1+가좌동/Compound/0/2+동/NNG/*/1/1
가좌리,0,0,0,NNP,지명,F,가좌리,Compound,*,*,가좌+리,가좌/NNP/지명/1/1+가좌리/Compound/0/2+리/NNG/*/1/1
가주동,0,0,0,NNP,지명,T,가주동,Compound,*,*,가주+동,가주/NNP/지명/1/1+가주동/Compound/0/2+동/NNG/*/1/1
가중리,0,0,0,NNP,지명,F,가중리,Compound,*,*,가중+리,가중/NNP/지명/1/1+가중리/Compound/0/2+리/NNG/*/1/1
가증리,0,0,0,NNP,지명,F,가증리,Compound,*,*,가증+리,가증/NNP/지명/1/1+가증리/Compound/0/2+리/NNG/*/1/1
가지리,0,0,0,NNP,지명,F,가지리,Compound,*,*,가지+리,가지/NNP/지명/1/1+가지리/Compound/0/2+리/NNG/*/1/1
가진리,0,0,0,NNP,지명,F,가진리,Compound,*,*,가진+리,가진/NNP/지명/1/1+가진리/Compound/0/2+리/NNG/*/1/1
가차리,0,0,0,NNP,지명,F,가차리,Compound,*,*,가차+리,가차/NNP/지명/1/1+가차리/Compound/0/2+리/NNG/*/1/1
가창리,0,0,0,NNP,지명,F,가창리,Compound,*,*,가창+리,가창/NNP/지명/1/1+가창리/Compound/0/2+리/NNG/*/1/1
가창면,0,0,0,NNP,지명,T,가창면,Compound,*,*,가창+면,가창/NNP/지명/1/1+가창면/Compound/0/2+면/NNG/*/1/1
가채리,0,0,0,NNP,지명,F,가채리,Compound,*,*,가채+리,가채/NNP/지명/1/1+가채리/Compound/0/2+리/NNG/*/1/1
가척리,0,0,0,NNP,지명,F,가척리,Compound,*,*,가척+리,가척/NNP/지명/1/1+가척리/Compound/0/2+리/NNG/*/1/1
가천동,0,0,0,NNP,지명,T,가천동,Compound,*,*,가천+동,가천/NNP/지명/1/1+가천동/Compound/0/2+동/NNG/*/1/1
가천리,0,0,0,NNP,지명,F,가천리,Compound,*,*,가천+리,가천/NNP/지명/1/1+가천리/Compound/0/2+리/NNG/*/1/1
가천면,0,0,0,NNP,지명,T,가천면,Compound,*,*,가천+면,가천/NNP/지명/1/1+가천면/Compound/0/2+면/NNG/*/1/1
가촌리,0,0,0,NNP,지명,F,가촌리,Compound,*,*,가촌+리,가촌/NNP/지명/1/1+가촌리/Compound/0/2+리/NNG/*/1/1
가춘리,0,0,0,NNP,지명,F,가춘리,Compound,*,*,가춘+리,가춘/NNP/지명/1/1+가춘리/Compound/0/2+리/NNG/*/1/1
가치리,0,0,0,NNP,지명,F,가치리,Compound,*,*,가치+리,가치/NNP/지명/1/1+가치리/Compound/0/2+리/NNG/*/1/1
가탑리,0,0,0,NNP,지명,F,가탑리,Compound,*,*,가탑+리,가탑/NNP/지명/1/1+가탑리/Compound/0/2+리/NNG/*/1/1
가태리,0,0,0,NNP,지명,F,가태리,Compound,*,*,가태+리,가태/NNP/지명/1/1+가태리/Compound/0/2+리/NNG/*/1/1
가파리,0,0,0,NNP,지명,F,가파리,Compound,*,*,가파+리,가파/NNP/지명/1/1+가파리/Compound/0/2+리/NNG/*/1/1
가평군,0,0,0,NNP,지명,T,가평군,Compound,*,*,가평+군,가평/NNP/지명/1/1+가평군/Compound/0/2+군/NNG/*/1/1
가평리,0,0,0,NNP,지명,F,가평리,Compound,*,*,가평+리,가평/NNP/지명/1/1+가평리/Compound/0/2+리/NNG/*/1/1
가평읍,0,0,0,NNP,지명,T,가평읍,Compound,*,*,가평+읍,가평/NNP/지명/1/1+가평읍/Compound/0/2+읍/NNG/*/1/1
가포동,0,0,0,NNP,지명,T,가포동,Compound,*,*,가포+동,가포/NNP/지명/1/1+가포동/Compound/0/2+동/NNG/*/1/1
가풍리,0,0,0,NNP,지명,F,가풍리,Compound,*,*,가풍+리,가풍/NNP/지명/1/1+가풍리/Compound/0/2+리/NNG/*/1/1
가학동,0,0,0,NNP,지명,T,가학동,Compound,*,*,가학+동,가학/NNP/지명/1/1+가학동/Compound/0/2+동/NNG/*/1/1
가학리,0,0,0,NNP,지명,F,가학리,Compound,*,*,가학+리,가학/NNP/지명/1/1+가학리/Compound/0/2+리/NNG/*/1/1
가항리,0,0,0,NNP,지명,F,가항리,Compound,*,*,가항+리,가항/NNP/지명/1/1+가항리/Compound/0/2+리/NNG/*/1/1
가현동,0,0,0,NNP,지명,T,가현동,Compound,*,*,가현+동,가현/NNP/지명/1/1+가현동/Compound/0/2+동/NNG/*/1/1
가현리,0,0,0,NNP,지명,F,가현리,Compound,*,*,가현+리,가현/NNP/지명/1/1+가현리/Compound/0/2+리/NNG/*/1/1
가호리,0,0,0,NNP,지명,F,가호리,Compound,*,*,가호+리,가호/NNP/지명/1/1+가호리/Compound/0/2+리/NNG/*/1/1
가화리,0,0,0,NNP,지명,F,가화리,Compound,*,*,가화+리,가화/NNP/지명/1/1+가화리/Compound/0/2+리/NNG/*/1/1
가회동,0,0,0,NNP,지명,T,가회동,Compound,*,*,가회+동,가회/NNP/지명/1/1+가회동/Compound/0/2+동/NNG/*/1/1
가회리,0,0,0,NNP,지명,F,가회리,Compound,*,*,가회+리,가회/NNP/지명/1/1+가회리/Compound/0/2+리/NNG/*/1/1
가회면,0,0,0,NNP,지명,T,가회면,Compound,*,*,가회+면,가회/NNP/지명/1/1+가회면/Compound/0/2+면/NNG/*/1/1
가흥동,0,0,0,NNP,지명,T,가흥동,Compound,*,*,가흥+동,가흥/NNP/지명/1/1+가흥동/Compound/0/2+동/NNG/*/1/1
가흥리,0,0,0,NNP,지명,F,가흥리,Compound,*,*,가흥+리,가흥/NNP/지명/1/1+가흥리/Compound/0/2+리/NNG/*/1/1
각계리,0,0,0,NNP,지명,F,각계리,Compound,*,*,각계+리,각계/NNP/지명/1/1+각계리/Compound/0/2+리/NNG/*/1/1
각기리,0,0,0,NNP,지명,F,각기리,Compound,*,*,각기+리,각기/NNP/지명/1/1+각기리/Compound/0/2+리/NNG/*/1/1
각남면,0,0,0,NNP,지명,T,각남면,Compound,*,*,각남+면,각남/NNP/지명/1/1+각남면/Compound/0/2+면/NNG/*/1/1
각대리,0,0,0,NNP,지명,F,각대리,Compound,*,*,각대+리,각대/NNP/지명/1/1+각대리/Compound/0/2+리/NNG/*/1/1
각동리,0,0,0,NNP,지명,F,각동리,Compound,*,*,각동+리,각동/NNP/지명/1/1+각동리/Compound/0/2+리/NNG/*/1/1
각리,0,0,0,NNP,지명,F,각리,*,*,*,*,*
각리리,0,0,0,NNP,지명,F,각리리,Compound,*,*,각리+리,각리/NNP/지명/1/1+각리리/Compound/0/2+리/NNG/*/1/1
각북면,0,0,0,NNP,지명,T,각북면,Compound,*,*,각북+면,각북/NNP/지명/1/1+각북면/Compound/0/2+면/NNG/*/1/1
각산동,0,0,0,NNP,지명,T,각산동,Compound,*,*,각산+동,각산/NNP/지명/1/1+각산동/Compound/0/2+동/NNG/*/1/1
각산리,0,0,0,NNP,지명,F,각산리,Compound,*,*,각산+리,각산/NNP/지명/1/1+각산리/Compound/0/2+리/NNG/*/1/1
각서리,0,0,0,NNP,지명,F,각서리,Compound,*,*,각서+리,각서/NNP/지명/1/1+각서리/Compound/0/2+리/NNG/*/1/1
각신리,0,0,0,NNP,지명,F,각신리,Compound,*,*,각신+리,각신/NNP/지명/1/1+각신리/Compound/0/2+리/NNG/*/1/1
각이리,0,0,0,NNP,지명,F,각이리,Compound,*,*,각이+리,각이/NNP/지명/1/1+각이리/Compound/0/2+리/NNG/*/1/1
각평리,0,0,0,NNP,지명,F,각평리,Compound,*,*,각평+리,각평/NNP/지명/1/1+각평리/Compound/0/2+리/NNG/*/1/1
각화동,0,0,0,NNP,지명,T,각화동,Compound,*,*,각화+동,각화/NNP/지명/1/1+각화동/Compound/0/2+동/NNG/*/1/1
각회리,0,0,0,NNP,지명,F,각회리,Compound,*,*,각회+리,각회/NNP/지명/1/1+각회리/Compound/0/2+리/NNG/*/1/1
간경리,0,0,0,NNP,지명,F,간경리,Compound,*,*,간경+리,간경/NNP/지명/1/1+간경리/Compound/0/2+리/NNG/*/1/1
간곡리,0,0,0,NNP,지명,F,간곡리,Compound,*,*,간곡+리,간곡/NNP/지명/1/1+간곡리/Compound/0/2+리/NNG/*/1/1
간공리,0,0,0,NNP,지명,F,간공리,Compound,*,*,간공+리,간공/NNP/지명/1/1+간공리/Compound/0/2+리/NNG/*/1/1
간대리,0,0,0,NNP,지명,F,간대리,Compound,*,*,간대+리,간대/NNP/지명/1/1+간대리/Compound/0/2+리/NNG/*/1/1
간동면,0,0,0,NNP,지명,T,간동면,Compound,*,*,간동+면,간동/NNP/지명/1/1+간동면/Compound/0/2+면/NNG/*/1/1
간리,0,0,0,NNP,지명,F,간리,*,*,*,*,*
간매리,0,0,0,NNP,지명,F,간매리,Compound,*,*,간매+리,간매/NNP/지명/1/1+간매리/Compound/0/2+리/NNG/*/1/1
간문리,0,0,0,NNP,지명,F,간문리,Compound,*,*,간문+리,간문/NNP/지명/1/1+간문리/Compound/0/2+리/NNG/*/1/1
간방리,0,0,0,NNP,지명,F,간방리,Compound,*,*,간방+리,간방/NNP/지명/1/1+간방리/Compound/0/2+리/NNG/*/1/1
간상리,0,0,0,NNP,지명,F,간상리,Compound,*,*,간상+리,간상/NNP/지명/1/1+간상리/Compound/0/2+리/NNG/*/1/1
간석동,0,0,0,NNP,지명,T,간석동,Compound,*,*,간석+동,간석/NNP/지명/1/1+간석동/Compound/0/2+동/NNG/*/1/1
간성읍,0,0,0,NNP,지명,T,간성읍,Compound,*,*,간성+읍,간성/NNP/지명/1/1+간성읍/Compound/0/2+읍/NNG/*/1/1
간송리,0,0,0,NNP,지명,F,간송리,Compound,*,*,간송+리,간송/NNP/지명/1/1+간송리/Compound/0/2+리/NNG/*/1/1
간양리,0,0,0,NNP,지명,F,간양리,Compound,*,*,간양+리,간양/NNP/지명/1/1+간양리/Compound/0/2+리/NNG/*/1/1
간월도리,0,0,0,NNP,지명,F,간월도리,Compound,*,*,간월도+리,간월도/NNP/지명/1/1+간월도리/Compound/0/2+리/NNG/*/1/1
간전면,0,0,0,NNP,지명,T,간전면,Compound,*,*,간전+면,간전/NNP/지명/1/1+간전면/Compound/0/2+면/NNG/*/1/1
간중리,0,0,0,NNP,지명,F,간중리,Compound,*,*,간중+리,간중/NNP/지명/1/1+간중리/Compound/0/2+리/NNG/*/1/1
간척리,0,0,0,NNP,지명,F,간척리,Compound,*,*,간척+리,간척/NNP/지명/1/1+간척리/Compound/0/2+리/NNG/*/1/1
간촌리,0,0,0,NNP,지명,F,간촌리,Compound,*,*,간촌+리,간촌/NNP/지명/1/1+간촌리/Compound/0/2+리/NNG/*/1/1
간파리,0,0,0,NNP,지명,F,간파리,Compound,*,*,간파+리,간파/NNP/지명/1/1+간파리/Compound/0/2+리/NNG/*/1/1
